School Year,Division Number,Division Name,School Number,School Name,Subject,Test Source,Pass Rate,Division Number,State School ID
2017-2018,097,Wythe County,100,Max Meadows Elementary,Science,SOL,80,097,VA-097-0970100
2017-2018,097,Wythe County,100,Max Meadows Elementary,Mathematics,SOL,81.65,097,VA-097-0970100
2017-2018,097,Wythe County,100,Max Meadows Elementary,History and Social Science,SOL,100,097,VA-097-0970100
2017-2018,097,Wythe County,190,Spiller Elementary,English:Reading,SOL,80.12,097,VA-097-0970190
2017-2018,097,Wythe County,190,Spiller Elementary,Mathematics,SOL,82.18,097,VA-097-0970190
2017-2018,097,Wythe County,190,Spiller Elementary,Science,SOL,87.6,097,VA-097-0970190
2017-2018,097,Wythe County,190,Spiller Elementary,History and Social Science,SOL,96.36,097,VA-097-0970190
2017-2018,097,Wythe County,201,Rural Retreat Elementary,History and Social Science,SOL,95.24,097,VA-097-0970201
2017-2018,097,Wythe County,201,Rural Retreat Elementary,English:Reading,SOL,95.63,097,VA-097-0970201
2017-2018,097,Wythe County,201,Rural Retreat Elementary,Mathematics,SOL,97.81,097,VA-097-0970201
2017-2018,097,Wythe County,201,Rural Retreat Elementary,Science,SOL,100,097,VA-097-0970201
2017-2018,097,Wythe County,202,Rural Retreat High,English:Reading,SOL,85.11,097,VA-097-0970202
2017-2018,097,Wythe County,202,Rural Retreat High,History and Social Science,SOL,85.2,097,VA-097-0970202
2017-2018,097,Wythe County,202,Rural Retreat High,English:Writing,SOL,89.19,097,VA-097-0970202
2017-2018,097,Wythe County,202,Rural Retreat High,Mathematics,SOL,95.24,097,VA-097-0970202
2017-2018,097,Wythe County,202,Rural Retreat High,Science,SOL,95.39,097,VA-097-0970202
2017-2018,097,Wythe County,440,Speedwell Elementary,Mathematics,SOL,84.48,097,VA-097-0970440
2017-2018,097,Wythe County,440,Speedwell Elementary,English:Reading,SOL,89.66,097,VA-097-0970440
2017-2018,097,Wythe County,440,Speedwell Elementary,History and Social Science,SOL,91.3,097,VA-097-0970440
2017-2018,097,Wythe County,440,Speedwell Elementary,Science,SOL,95,097,VA-097-0970440
2017-2018,097,Wythe County,721,George Wythe High,Science,SOL,82.91,097,VA-097-0970721
2017-2018,097,Wythe County,721,George Wythe High,History and Social Science,SOL,88.05,097,VA-097-0970721
2017-2018,097,Wythe County,721,George Wythe High,English:Reading,SOL,90.38,097,VA-097-0970721
2017-2018,097,Wythe County,721,George Wythe High,Mathematics,SOL,90.43,097,VA-097-0970721
2017-2018,097,Wythe County,721,George Wythe High,English:Writing,SOL,98.78,097,VA-097-0970721
2017-2018,097,Wythe County,730,Jackson Memorial Elementary,English:Reading,SOL,78.79,097,VA-097-0970730
2017-2018,097,Wythe County,730,Jackson Memorial Elementary,Mathematics,SOL,79.8,097,VA-097-0970730
2017-2018,097,Wythe County,730,Jackson Memorial Elementary,Science,SOL,90.32,097,VA-097-0970730
2017-2018,097,Wythe County,730,Jackson Memorial Elementary,History and Social Science,SOL,93.1,097,VA-097-0970730
2017-2018,097,Wythe County,740,Sheffey Elementary,Mathematics,SOL,94.87,097,VA-097-0970740
2017-2018,097,Wythe County,740,Sheffey Elementary,English:Reading,SOL,95.73,097,VA-097-0970740
2017-2018,097,Wythe County,740,Sheffey Elementary,Science,SOL,97.37,097,VA-097-0970740
2017-2018,097,Wythe County,740,Sheffey Elementary,History and Social Science,SOL,97.5,097,VA-097-0970740
2017-2018,097,Wythe County,760,Fort Chiswell High,Science,SOL,85.48,097,VA-097-0970760
2017-2018,097,Wythe County,760,Fort Chiswell High,History and Social Science,SOL,86.61,097,VA-097-0970760
2017-2018,097,Wythe County,760,Fort Chiswell High,English:Reading,SOL,92.56,097,VA-097-0970760
2017-2018,097,Wythe County,760,Fort Chiswell High,Mathematics,SOL,93.78,097,VA-097-0970760
2017-2018,097,Wythe County,760,Fort Chiswell High,English:Writing,SOL,97.94,097,VA-097-0970760
2017-2018,097,Wythe County,1073,Fort Chiswell Middle,English:Writing,SOL,69.11,097,VA-097-0971073
2017-2018,097,Wythe County,1073,Fort Chiswell Middle,Science,SOL,73.17,097,VA-097-0971073
2017-2018,097,Wythe County,1073,Fort Chiswell Middle,English:Reading,SOL,80.33,097,VA-097-0971073
2017-2018,097,Wythe County,1073,Fort Chiswell Middle,Mathematics,SOL,82.24,097,VA-097-0971073
2017-2018,097,Wythe County,1073,Fort Chiswell Middle,History and Social Science,SOL,83.9,097,VA-097-0971073
2017-2018,097,Wythe County,1074,Rural Retreat Middle,English:Writing,SOL,73.42,097,VA-097-0971074
2017-2018,097,Wythe County,1074,Rural Retreat Middle,History and Social Science,SOL,80.72,097,VA-097-0971074
2017-2018,097,Wythe County,1074,Rural Retreat Middle,English:Reading,SOL,89.54,097,VA-097-0971074
2017-2018,097,Wythe County,1074,Rural Retreat Middle,Science,SOL,92.41,097,VA-097-0971074
2017-2018,097,Wythe County,1074,Rural Retreat Middle,Mathematics,SOL,92.47,097,VA-097-0971074
2017-2018,097,Wythe County,1075,Scott Memorial Middle,English:Writing,SOL,83.53,097,VA-097-0971075
2017-2018,097,Wythe County,1075,Scott Memorial Middle,Mathematics,SOL,86.47,097,VA-097-0971075
2017-2018,097,Wythe County,1075,Scott Memorial Middle,English:Reading,SOL,89.77,097,VA-097-0971075
2017-2018,097,Wythe County,1075,Scott Memorial Middle,History and Social Science,SOL,91.74,097,VA-097-0971075
2017-2018,097,Wythe County,1075,Scott Memorial Middle,Science,SOL,96.51,097,VA-097-0971075
2017-2018,098,York County,10,Magruder Elementary,Science,SOL,76.92,098,VA-098-0980010
2017-2018,098,York County,10,Magruder Elementary,English:Reading,SOL,78.31,098,VA-098-0980010
2017-2018,098,York County,10,Magruder Elementary,Mathematics,SOL,83.18,098,VA-098-0980010
2017-2018,098,York County,10,Magruder Elementary,History and Social Science,SOL,90,098,VA-098-0980010
2017-2018,098,York County,20,Bruton High,Science,SOL,83.06,098,VA-098-0980020
2017-2018,098,York County,20,Bruton High,Mathematics,SOL,85.45,098,VA-098-0980020
2017-2018,098,York County,20,Bruton High,History and Social Science,SOL,86.14,098,VA-098-0980020
2017-2018,098,York County,20,Bruton High,English:Reading,SOL,92.14,098,VA-098-0980020
2017-2018,098,York County,20,Bruton High,English:Writing,SOL,92.81,098,VA-098-0980020
2017-2018,098,York County,30,York High,History and Social Science,SOL,86.57,098,VA-098-0980030
2017-2018,098,York County,30,York High,English:Writing,SOL,87.84,098,VA-098-0980030
2017-2018,098,York County,30,York High,Mathematics,SOL,89.29,098,VA-098-0980030
2017-2018,098,York County,30,York High,Science,SOL,90.53,098,VA-098-0980030
2017-2018,098,York County,30,York High,English:Reading,SOL,91.24,098,VA-098-0980030
2017-2018,098,York County,50,Tabb Elementary,Science,SOL,92.39,098,VA-098-0980050
2017-2018,098,York County,50,Tabb Elementary,English:Reading,SOL,94.67,098,VA-098-0980050
2017-2018,098,York County,50,Tabb Elementary,History and Social Science,SOL,94.87,098,VA-098-0980050
2017-2018,098,York County,50,Tabb Elementary,Mathematics,SOL,95.92,098,VA-098-0980050
2017-2018,098,York County,60,Yorktown Middle,English:Writing,SOL,79.39,098,VA-098-0980060
2017-2018,098,York County,60,Yorktown Middle,Science,SOL,86.64,098,VA-098-0980060
2017-2018,098,York County,60,Yorktown Middle,Mathematics,SOL,88.39,098,VA-098-0980060
2017-2018,098,York County,60,Yorktown Middle,English:Reading,SOL,88.47,098,VA-098-0980060
2017-2018,098,York County,60,Yorktown Middle,History and Social Science,SOL,91.92,098,VA-098-0980060
2017-2018,098,York County,80,Mount Vernon Elementary,Science,SOL,91.67,098,VA-098-0980080
2017-2018,098,York County,80,Mount Vernon Elementary,Mathematics,SOL,93.08,098,VA-098-0980080
2017-2018,098,York County,80,Mount Vernon Elementary,English:Reading,SOL,94.74,098,VA-098-0980080
2017-2018,098,York County,80,Mount Vernon Elementary,History and Social Science,SOL,98.95,098,VA-098-0980080
2017-2018,098,York County,90,Coventry Elementary,Science,SOL,89.32,098,VA-098-0980090
2017-2018,098,York County,90,Coventry Elementary,History and Social Science,SOL,90,098,VA-098-0980090
2017-2018,098,York County,90,Coventry Elementary,English:Reading,SOL,91.83,098,VA-098-0980090
2017-2018,098,York County,90,Coventry Elementary,Mathematics,SOL,91.83,098,VA-098-0980090
2017-2018,098,York County,140,Grafton Bethel Elementary,History and Social Science,SOL,86.09,098,VA-098-0980140
2017-2018,098,York County,140,Grafton Bethel Elementary,English:Reading,SOL,89.91,098,VA-098-0980140
2017-2018,098,York County,140,Grafton Bethel Elementary,Science,SOL,90,098,VA-098-0980140
2017-2018,098,York County,140,Grafton Bethel Elementary,Mathematics,SOL,91.1,098,VA-098-0980140
2017-2018,098,York County,160,Dare Elementary,Mathematics,SOL,88.32,098,VA-098-0980160
2017-2018,098,York County,160,Dare Elementary,English:Reading,SOL,89.85,098,VA-098-0980160
2017-2018,098,York County,160,Dare Elementary,Science,SOL,90.91,098,VA-098-0980160
2017-2018,098,York County,160,Dare Elementary,History and Social Science,SOL,93.06,098,VA-098-0980160
2017-2018,098,York County,170,Seaford Elementary,Science,SOL,86.84,098,VA-098-0980170
2017-2018,098,York County,170,Seaford Elementary,Mathematics,SOL,92.07,098,VA-098-0980170
2017-2018,098,York County,170,Seaford Elementary,History and Social Science,SOL,92.94,098,VA-098-0980170
2017-2018,098,York County,170,Seaford Elementary,English:Reading,SOL,92.95,098,VA-098-0980170
2017-2018,098,York County,180,Bethel Manor Elementary,Mathematics,SOL,86.08,098,VA-098-0980180
2017-2018,098,York County,180,Bethel Manor Elementary,English:Reading,SOL,87.27,098,VA-098-0980180
2017-2018,098,York County,180,Bethel Manor Elementary,History and Social Science,SOL,89.01,098,VA-098-0980180
2017-2018,098,York County,180,Bethel Manor Elementary,Science,SOL,90.8,098,VA-098-0980180
2017-2018,098,York County,190,Tabb Middle,English:Writing,SOL,86.25,098,VA-098-0980190
2017-2018,098,York County,190,Tabb Middle,Science,SOL,90.97,098,VA-098-0980190
2017-2018,098,York County,190,Tabb Middle,English:Reading,SOL,91.12,098,VA-098-0980190
2017-2018,098,York County,190,Tabb Middle,Mathematics,SOL,92.42,098,VA-098-0980190
2017-2018,098,York County,190,Tabb Middle,History and Social Science,SOL,95.57,098,VA-098-0980190
2017-2018,098,York County,200,Queens Lake Middle,English:Writing,SOL,70.86,098,VA-098-0980200
2017-2018,098,York County,200,Queens Lake Middle,Science,SOL,78,098,VA-098-0980200
2017-2018,098,York County,200,Queens Lake Middle,Mathematics,SOL,82.33,098,VA-098-0980200
2017-2018,098,York County,200,Queens Lake Middle,English:Reading,SOL,85.33,098,VA-098-0980200
2017-2018,098,York County,200,Queens Lake Middle,History and Social Science,SOL,88.08,098,VA-098-0980200
2017-2018,098,York County,210,Yorktown Elementary,Science,SOL,80.33,098,VA-098-0980210
2017-2018,098,York County,210,Yorktown Elementary,English:Reading,SOL,82.62,098,VA-098-0980210
2017-2018,098,York County,210,Yorktown Elementary,Mathematics,SOL,84.45,098,VA-098-0980210
2017-2018,098,York County,210,Yorktown Elementary,History and Social Science,SOL,87.62,098,VA-098-0980210
2017-2018,098,York County,220,Waller Mill Elementary,Mathematics,SOL,86.73,098,VA-098-0980220
2017-2018,098,York County,220,Waller Mill Elementary,Science,SOL,91.43,098,VA-098-0980220
2017-2018,098,York County,220,Waller Mill Elementary,History and Social Science,SOL,92.96,098,VA-098-0980220
2017-2018,098,York County,220,Waller Mill Elementary,English:Reading,SOL,93.81,098,VA-098-0980220
2017-2018,098,York County,230,Tabb High,Mathematics,SOL,89.94,098,VA-098-0980230
2017-2018,098,York County,230,Tabb High,History and Social Science,SOL,90.2,098,VA-098-0980230
2017-2018,098,York County,230,Tabb High,Science,SOL,91.89,098,VA-098-0980230
2017-2018,098,York County,230,Tabb High,English:Reading,SOL,96.44,098,VA-098-0980230
2017-2018,098,York County,230,Tabb High,English:Writing,SOL,96.73,098,VA-098-0980230
2017-2018,098,York County,332,Grafton High,Mathematics,SOL,88.99,098,VA-098-0980332
2017-2018,098,York County,332,Grafton High,History and Social Science,SOL,89.78,098,VA-098-0980332
2017-2018,098,York County,332,Grafton High,Science,SOL,91.6,098,VA-098-0980332
2017-2018,098,York County,332,Grafton High,English:Reading,SOL,93.77,098,VA-098-0980332
2017-2018,098,York County,332,Grafton High,English:Writing,SOL,94.3,098,VA-098-0980332
2017-2018,098,York County,333,Grafton Middle,English:Writing,SOL,81.97,098,VA-098-0980333
2017-2018,098,York County,333,Grafton Middle,English:Reading,SOL,88.89,098,VA-098-0980333
2017-2018,098,York County,333,Grafton Middle,Science,SOL,90.17,098,VA-098-0980333
2017-2018,098,York County,333,Grafton Middle,Mathematics,SOL,92.34,098,VA-098-0980333
2017-2018,098,York County,333,Grafton Middle,History and Social Science,SOL,93.06,098,VA-098-0980333
2017-2018,098,York County,335,York River Academy,History and Social Science,SOL,71.43,098,VA-098-0980335
2017-2018,098,York County,335,York River Academy,Mathematics,SOL,78.26,098,VA-098-0980335
2017-2018,098,York County,335,York River Academy,Science,SOL,83.33,098,VA-098-0980335
2017-2018,098,York County,335,York River Academy,English:Reading,SOL,90.91,098,VA-098-0980335
2017-2018,098,York County,335,York River Academy,English:Writing,SOL,>50,098,VA-098-0980335
2017-2018,101,Alexandria City,30,Mount Vernon Elementary,Mathematics,SOL,50.71,101,VA-101-1010030
2017-2018,101,Alexandria City,30,Mount Vernon Elementary,English:Reading,SOL,56.77,101,VA-101-1010030
2017-2018,101,Alexandria City,30,Mount Vernon Elementary,History and Social Science,SOL,60,101,VA-101-1010030
2017-2018,101,Alexandria City,30,Mount Vernon Elementary,Science,SOL,62.67,101,VA-101-1010030
2017-2018,101,Alexandria City,50,Patrick Henry Elementary,History and Social Science,SOL,70.21,101,VA-101-1010050
2017-2018,101,Alexandria City,50,Patrick Henry Elementary,Mathematics,SOL,75.08,101,VA-101-1010050
2017-2018,101,Alexandria City,50,Patrick Henry Elementary,English:Reading,SOL,75.17,101,VA-101-1010050
2017-2018,101,Alexandria City,50,Patrick Henry Elementary,Science,SOL,83.78,101,VA-101-1010050
2017-2018,101,Alexandria City,60,Maury Elementary,Science,SOL,76.71,101,VA-101-1010060
2017-2018,101,Alexandria City,60,Maury Elementary,English:Reading,SOL,77.78,101,VA-101-1010060
2017-2018,101,Alexandria City,60,Maury Elementary,Mathematics,SOL,78.39,101,VA-101-1010060
2017-2018,101,Alexandria City,60,Maury Elementary,History and Social Science,SOL,84.44,101,VA-101-1010060
2017-2018,101,Alexandria City,80,Lyles-Crouch Elementary,Mathematics,SOL,90.1,101,VA-101-1010080
2017-2018,101,Alexandria City,80,Lyles-Crouch Elementary,History and Social Science,SOL,90.28,101,VA-101-1010080
2017-2018,101,Alexandria City,80,Lyles-Crouch Elementary,English:Reading,SOL,93.07,101,VA-101-1010080
2017-2018,101,Alexandria City,80,Lyles-Crouch Elementary,Science,SOL,96.77,101,VA-101-1010080
2017-2018,101,Alexandria City,90,Jefferson-Houston Elementary,Mathematics,SOL,50.97,101,VA-101-1010090
2017-2018,101,Alexandria City,90,Jefferson-Houston Elementary,English:Writing,SOL,61.9,101,VA-101-1010090
2017-2018,101,Alexandria City,90,Jefferson-Houston Elementary,English:Reading,SOL,66.12,101,VA-101-1010090
2017-2018,101,Alexandria City,90,Jefferson-Houston Elementary,Science,SOL,74.77,101,VA-101-1010090
2017-2018,101,Alexandria City,90,Jefferson-Houston Elementary,History and Social Science,SOL,75.82,101,VA-101-1010090
2017-2018,101,Alexandria City,100,George Mason Elementary,Science,SOL,72.63,101,VA-101-1010100
2017-2018,101,Alexandria City,100,George Mason Elementary,English:Reading,SOL,74.39,101,VA-101-1010100
2017-2018,101,Alexandria City,100,George Mason Elementary,Mathematics,SOL,78.6,101,VA-101-1010100
2017-2018,101,Alexandria City,100,George Mason Elementary,History and Social Science,SOL,98.53,101,VA-101-1010100
2017-2018,101,Alexandria City,110,Douglas Macarthur Elementary,Mathematics,SOL,68.56,101,VA-101-1010110
2017-2018,101,Alexandria City,110,Douglas Macarthur Elementary,Science,SOL,69.09,101,VA-101-1010110
2017-2018,101,Alexandria City,110,Douglas Macarthur Elementary,English:Reading,SOL,70.15,101,VA-101-1010110
2017-2018,101,Alexandria City,110,Douglas Macarthur Elementary,History and Social Science,SOL,83.7,101,VA-101-1010110
2017-2018,101,Alexandria City,120,Charles Barrett Elementary,English:Reading,SOL,74.4,101,VA-101-1010120
2017-2018,101,Alexandria City,120,Charles Barrett Elementary,Mathematics,SOL,75.48,101,VA-101-1010120
2017-2018,101,Alexandria City,120,Charles Barrett Elementary,History and Social Science,SOL,84.48,101,VA-101-1010120
2017-2018,101,Alexandria City,120,Charles Barrett Elementary,Science,SOL,89.39,101,VA-101-1010120
2017-2018,101,Alexandria City,130,George Washington Middle,Mathematics,SOL,67.15,101,VA-101-1010130
2017-2018,101,Alexandria City,130,George Washington Middle,Science,SOL,69.84,101,VA-101-1010130
2017-2018,101,Alexandria City,130,George Washington Middle,English:Reading,SOL,73.65,101,VA-101-1010130
2017-2018,101,Alexandria City,130,George Washington Middle,History and Social Science,SOL,75.99,101,VA-101-1010130
2017-2018,101,Alexandria City,130,George Washington Middle,English:Writing,SOL,77.75,101,VA-101-1010130
2017-2018,101,Alexandria City,140,Francis C. Hammond Middle,English:Writing,SOL,58.58,101,VA-101-1010140
2017-2018,101,Alexandria City,140,Francis C. Hammond Middle,Mathematics,SOL,61.15,101,VA-101-1010140
2017-2018,101,Alexandria City,140,Francis C. Hammond Middle,English:Reading,SOL,62.61,101,VA-101-1010140
2017-2018,101,Alexandria City,140,Francis C. Hammond Middle,Science,SOL,65.99,101,VA-101-1010140
2017-2018,101,Alexandria City,140,Francis C. Hammond Middle,History and Social Science,SOL,89.32,101,VA-101-1010140
2017-2018,101,Alexandria City,160,Cora Kelly Magnet Elementary,English:Reading,SOL,58.1,101,VA-101-1010160
2017-2018,101,Alexandria City,160,Cora Kelly Magnet Elementary,Mathematics,SOL,65.92,101,VA-101-1010160
2017-2018,101,Alexandria City,160,Cora Kelly Magnet Elementary,Science,SOL,76,101,VA-101-1010160
2017-2018,101,Alexandria City,160,Cora Kelly Magnet Elementary,History and Social Science,SOL,89.19,101,VA-101-1010160
2017-2018,101,Alexandria City,190,William Ramsay Elementary,Mathematics,SOL,37.06,101,VA-101-1010190
2017-2018,101,Alexandria City,190,William Ramsay Elementary,English:Reading,SOL,43.8,101,VA-101-1010190
2017-2018,101,Alexandria City,190,William Ramsay Elementary,Science,SOL,50.75,101,VA-101-1010190
2017-2018,101,Alexandria City,190,William Ramsay Elementary,History and Social Science,SOL,51.2,101,VA-101-1010190
2017-2018,101,Alexandria City,210,T.C. Williams High,Mathematics,SOL,51.61,101,VA-101-1010210
2017-2018,101,Alexandria City,210,T.C. Williams High,Science,SOL,68.14,101,VA-101-1010210
2017-2018,101,Alexandria City,210,T.C. Williams High,History and Social Science,SOL,72.61,101,VA-101-1010210
2017-2018,101,Alexandria City,210,T.C. Williams High,English:Writing,SOL,75.94,101,VA-101-1010210
2017-2018,101,Alexandria City,210,T.C. Williams High,English:Reading,SOL,76.65,101,VA-101-1010210
2017-2018,101,Alexandria City,220,James K. Polk Elementary,English:Reading,SOL,71.39,101,VA-101-1010220
2017-2018,101,Alexandria City,220,James K. Polk Elementary,Mathematics,SOL,74.11,101,VA-101-1010220
2017-2018,101,Alexandria City,220,James K. Polk Elementary,History and Social Science,SOL,79.61,101,VA-101-1010220
2017-2018,101,Alexandria City,220,James K. Polk Elementary,Science,SOL,82.5,101,VA-101-1010220
2017-2018,101,Alexandria City,230,John Adams Elementary,Mathematics,SOL,61.69,101,VA-101-1010230
2017-2018,101,Alexandria City,230,John Adams Elementary,Science,SOL,61.87,101,VA-101-1010230
2017-2018,101,Alexandria City,230,John Adams Elementary,English:Reading,SOL,62.01,101,VA-101-1010230
2017-2018,101,Alexandria City,230,John Adams Elementary,History and Social Science,SOL,90.48,101,VA-101-1010230
2017-2018,101,Alexandria City,333,Samuel W. Tucker Elementary,Science,SOL,69.39,101,VA-101-1010333
2017-2018,101,Alexandria City,333,Samuel W. Tucker Elementary,English:Reading,SOL,71.88,101,VA-101-1010333
2017-2018,101,Alexandria City,333,Samuel W. Tucker Elementary,Mathematics,SOL,72.59,101,VA-101-1010333
2017-2018,101,Alexandria City,333,Samuel W. Tucker Elementary,History and Social Science,SOL,79.52,101,VA-101-1010333
2017-2018,102,Bristol City,10,Virginia Middle,English:Writing,SOL,56.74,102,VA-102-1020010
2017-2018,102,Bristol City,10,Virginia Middle,Mathematics,SOL,65.93,102,VA-102-1020010
2017-2018,102,Bristol City,10,Virginia Middle,English:Reading,SOL,71.37,102,VA-102-1020010
2017-2018,102,Bristol City,10,Virginia Middle,Science,SOL,73.24,102,VA-102-1020010
2017-2018,102,Bristol City,10,Virginia Middle,History and Social Science,SOL,82.02,102,VA-102-1020010
2017-2018,102,Bristol City,60,Highland View Elementary,English:Reading,SOL,59.46,102,VA-102-1020060
2017-2018,102,Bristol City,60,Highland View Elementary,Mathematics,SOL,71.62,102,VA-102-1020060
2017-2018,102,Bristol City,60,Highland View Elementary,Science,SOL,72.73,102,VA-102-1020060
2017-2018,102,Bristol City,60,Highland View Elementary,History and Social Science,SOL,96.15,102,VA-102-1020060
2017-2018,102,Bristol City,70,Stonewall Jackson Elementary,Mathematics,SOL,71.32,102,VA-102-1020070
2017-2018,102,Bristol City,70,Stonewall Jackson Elementary,English:Reading,SOL,77.52,102,VA-102-1020070
2017-2018,102,Bristol City,70,Stonewall Jackson Elementary,Science,SOL,80,102,VA-102-1020070
2017-2018,102,Bristol City,70,Stonewall Jackson Elementary,History and Social Science,SOL,82.98,102,VA-102-1020070
2017-2018,102,Bristol City,80,Virginia High,Mathematics,SOL,73.3,102,VA-102-1020080
2017-2018,102,Bristol City,80,Virginia High,Science,SOL,78.95,102,VA-102-1020080
2017-2018,102,Bristol City,80,Virginia High,English:Writing,SOL,80.92,102,VA-102-1020080
2017-2018,102,Bristol City,80,Virginia High,History and Social Science,SOL,81.55,102,VA-102-1020080
2017-2018,102,Bristol City,80,Virginia High,English:Reading,SOL,85.53,102,VA-102-1020080
2017-2018,102,Bristol City,90,Washington-Lee Elementary,English:Reading,SOL,79.35,102,VA-102-1020090
2017-2018,102,Bristol City,90,Washington-Lee Elementary,Mathematics,SOL,83.7,102,VA-102-1020090
2017-2018,102,Bristol City,90,Washington-Lee Elementary,History and Social Science,SOL,86.67,102,VA-102-1020090
2017-2018,102,Bristol City,90,Washington-Lee Elementary,Science,SOL,96.15,102,VA-102-1020090
2017-2018,102,Bristol City,100,Joseph Van Pelt Elementary,English:Reading,SOL,64.58,102,VA-102-1020100
2017-2018,102,Bristol City,100,Joseph Van Pelt Elementary,Science,SOL,71.43,102,VA-102-1020100
2017-2018,102,Bristol City,100,Joseph Van Pelt Elementary,Mathematics,SOL,76.56,102,VA-102-1020100
2017-2018,102,Bristol City,100,Joseph Van Pelt Elementary,History and Social Science,SOL,80.3,102,VA-102-1020100
2017-2018,103,Buena Vista City,40,Enderly Heights Elementary,Mathematics,SOL,75.54,103,VA-103-1030040
2017-2018,103,Buena Vista City,40,Enderly Heights Elementary,English:Reading,SOL,76.5,103,VA-103-1030040
2017-2018,103,Buena Vista City,40,Enderly Heights Elementary,History and Social Science,SOL,89.08,103,VA-103-1030040
2017-2018,103,Buena Vista City,40,Enderly Heights Elementary,Science,SOL,90.48,103,VA-103-1030040
2017-2018,103,Buena Vista City,61,Parry McCluer Middle,English:Reading,SOL,60.61,103,VA-103-1030061
2017-2018,103,Buena Vista City,61,Parry McCluer Middle,History and Social Science,SOL,67.11,103,VA-103-1030061
2017-2018,103,Buena Vista City,61,Parry McCluer Middle,Mathematics,SOL,68.94,103,VA-103-1030061
2017-2018,103,Buena Vista City,62,Parry McCluer High,Mathematics,SOL,55.24,103,VA-103-1030062
2017-2018,103,Buena Vista City,62,Parry McCluer High,History and Social Science,SOL,70.98,103,VA-103-1030062
2017-2018,103,Buena Vista City,62,Parry McCluer High,English:Writing,SOL,78.29,103,VA-103-1030062
2017-2018,103,Buena Vista City,62,Parry McCluer High,Science,SOL,79.57,103,VA-103-1030062
2017-2018,103,Buena Vista City,62,Parry McCluer High,English:Reading,SOL,84.66,103,VA-103-1030062
2017-2018,104,Charlottesville City,10,Johnson Elementary,Mathematics,SOL,69.35,104,VA-104-1040010
2017-2018,104,Charlottesville City,10,Johnson Elementary,English:Reading,SOL,70.16,104,VA-104-1040010
2017-2018,104,Charlottesville City,40,Venable Elementary,Mathematics,SOL,80.67,104,VA-104-1040040
2017-2018,104,Charlottesville City,40,Venable Elementary,English:Reading,SOL,81.36,104,VA-104-1040040
2017-2018,104,Charlottesville City,50,Clark Elementary,English:Reading,SOL,54.37,104,VA-104-1040050
2017-2018,104,Charlottesville City,50,Clark Elementary,Mathematics,SOL,55.77,104,VA-104-1040050
2017-2018,104,Charlottesville City,70,Burnley-Moran Elementary,Mathematics,SOL,71.52,104,VA-104-1040070
2017-2018,104,Charlottesville City,70,Burnley-Moran Elementary,English:Reading,SOL,73.51,104,VA-104-1040070
2017-2018,104,Charlottesville City,90,Greenbrier Elementary,English:Reading,SOL,75.89,104,VA-104-1040090
2017-2018,104,Charlottesville City,90,Greenbrier Elementary,Mathematics,SOL,85.11,104,VA-104-1040090
2017-2018,104,Charlottesville City,100,Buford Middle,Science,SOL,62.6,104,VA-104-1040100
2017-2018,104,Charlottesville City,100,Buford Middle,English:Writing,SOL,69.33,104,VA-104-1040100
2017-2018,104,Charlottesville City,100,Buford Middle,English:Reading,SOL,69.74,104,VA-104-1040100
2017-2018,104,Charlottesville City,100,Buford Middle,Mathematics,SOL,69.78,104,VA-104-1040100
2017-2018,104,Charlottesville City,100,Buford Middle,History and Social Science,SOL,71.18,104,VA-104-1040100
2017-2018,104,Charlottesville City,110,Walker Upper Elementary,Science,SOL,60.86,104,VA-104-1040110
2017-2018,104,Charlottesville City,110,Walker Upper Elementary,English:Reading,SOL,69.37,104,VA-104-1040110
2017-2018,104,Charlottesville City,110,Walker Upper Elementary,Mathematics,SOL,69.47,104,VA-104-1040110
2017-2018,104,Charlottesville City,110,Walker Upper Elementary,History and Social Science,SOL,69.72,104,VA-104-1040110
2017-2018,104,Charlottesville City,120,Jackson-Via Elementary,Mathematics,SOL,52.63,104,VA-104-1040120
2017-2018,104,Charlottesville City,120,Jackson-Via Elementary,English:Reading,SOL,53.51,104,VA-104-1040120
2017-2018,104,Charlottesville City,140,Charlottesville High,Mathematics,SOL,77,104,VA-104-1040140
2017-2018,104,Charlottesville City,140,Charlottesville High,Science,SOL,83.2,104,VA-104-1040140
2017-2018,104,Charlottesville City,140,Charlottesville High,History and Social Science,SOL,84.08,104,VA-104-1040140
2017-2018,104,Charlottesville City,140,Charlottesville High,English:Writing,SOL,93.9,104,VA-104-1040140
2017-2018,104,Charlottesville City,140,Charlottesville High,English:Reading,SOL,96.61,104,VA-104-1040140
2017-2018,106,Colonial Heights City,20,Colonial Heights Middle,English:Writing,SOL,67.65,106,VA-106-1060020
2017-2018,106,Colonial Heights City,20,Colonial Heights Middle,Mathematics,SOL,75.57,106,VA-106-1060020
2017-2018,106,Colonial Heights City,20,Colonial Heights Middle,Science,SOL,77.67,106,VA-106-1060020
2017-2018,106,Colonial Heights City,20,Colonial Heights Middle,English:Reading,SOL,79.51,106,VA-106-1060020
2017-2018,106,Colonial Heights City,20,Colonial Heights Middle,History and Social Science,SOL,90.64,106,VA-106-1060020
2017-2018,106,Colonial Heights City,30,North Elementary,Mathematics,SOL,72.35,106,VA-106-1060030
2017-2018,106,Colonial Heights City,30,North Elementary,English:Reading,SOL,77.65,106,VA-106-1060030
2017-2018,106,Colonial Heights City,30,North Elementary,Science,SOL,80.43,106,VA-106-1060030
